d,x,regime,phi_a,phi_b,target_difference,theoretical_bound,representation_distance,indistinguishable
0.5,0.8282574348692169,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.00839759326178946,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.4534342640622766,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.15866354285373863,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.8471249917027401,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.4341712990684854,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.5579245254168461,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.8874979969348114,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.45878462494768923,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.22918533573857847,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.7060350861125313,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.013691044061096669,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.6679307363934819,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.47627692737809557,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.8132460696686934,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.4630246056374723,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.13159075331795367,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.628041926397312,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.3175909861569175,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.6452120471825318,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.7997939791519331,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.399954880488093,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.6150584205536416,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.7551450057242699,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.34391080908622573,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.07539281140034193,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.3337412174692349,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.11317642222437074,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.17109794556340163,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.5085950572324311,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.861384204995375,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.3811822324470917,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.905392452819151,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.8898059822179134,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.5763859333395975,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.964407319465105,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.26058124299304897,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.64549181166322,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.2977129604360824,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.6066154207899217,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.9409205436385051,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.6764918378562408,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.4894497934337676,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.218689766073624,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.9103464518063316,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.7634253391195944,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.6469552796028921,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.3471389638919997,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.1905422132180956,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.9280162454270979,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.21049316865814816,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.588180909994884,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.8884597191285108,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.7217947798934423,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.3866736219255136,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.8417916323476329,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.04359429669335335,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.6804354125476306,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.7769751930153768,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.09688425474414486,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.4429915850273789,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.22557220497124408,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.8755892952698585,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.23036258171248747,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.366564605909824,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.6575705868014277,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.25114894519639175,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.44486449900321423,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.3562118114481079,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.7738593471613402,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.23774158185681382,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.6244029760163261,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.12817241266453872,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.63694827377485,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.850989642710668,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.42520433839566185,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.42059323090714007,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.7704036097936089,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.08334815590326605,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.7997120578711134,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.852233204579931,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.08098571903154661,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.0313234654596255,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.7673848403253414,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.8095800026625144,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.8924407449849374,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.41731625073671164,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.9671058225924811,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.49924912547425393,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.4081600594637209,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.12733306640424824,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.6994847909970212,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.7453874988261173,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.39934225455299255,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.37106524114965,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.3571446153375304,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.4875327977896633,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.32273704677186443,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.7362649934033727,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.9412894956554045,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.949399966465097,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.2733239512178338,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.9832286287329699,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.3754439151517126,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.6312802355192311,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.7603765281526325,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.05535833868556783,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.6925309283603391,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.17411408655593763,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.7958049962626723,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.04765784277307872,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.6191924548505301,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.7977561645815587,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.7928248796583686,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.6112099965971571,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.38201691095848567,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.35291483651274436,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.7636674087551842,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.2052439862300759,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.6789095345535539,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.3760127744590034,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.929645204974815,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.9764288325282982,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.4630115882449697,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.6449326440940126,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.6625333869505821,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.9561146194240329,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.8786167140913206,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.26025557277455635,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.8875272581262805,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.8357910311198082,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.8716453143174834,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.9421740852283209,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.4992893000910221,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.056483498876022775,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.5542594545316981,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.4527163386220667,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.09124005371828181,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.9723280882765233,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.9595965600016509,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.6811286228637581,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.6305426582080407,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.27751928673165605,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.43799329170498935,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.7407965863974528,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.5050683075077049,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.17518316972415682,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.15634082984207964,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.3313452221469564,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.060836377829430965,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.6149836815194409,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.3799394874654398,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.5998178362496549,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.05388956507324738,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.4296790841221696,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.8689320215151528,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.4015159674383897,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.47968333099846316,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.9584047822053783,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.9252374598718902,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.989298996773726,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.6023595526594803,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.50112674891195,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.34301449230510705,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.9678456411950984,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.013842838957736303,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.5756454273521052,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.36061337417963935,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.5041963236166997,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.48285046000332743,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.7464557795245894,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.30620170540079217,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.3039364571559997,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.09259095037883447,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.23558652599215324,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.862069360652139,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.3707328221673134,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.791727534157705,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.13735888748983616,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.15485034001520592,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.5012253339975778,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.7739052260105901,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.46236524230627474,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.6155228312052421,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.1484836835988692,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.7791859424571712,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.9779579986164688,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.9055581133516195,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.34501955726892186,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.33429119879228564,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.1822361587399839,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.38814373102906474,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.04383334144119866,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.4489084697508863,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.20867536968170053,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.9570180071418772,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.6593357511484534,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.4882448635448178,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.9376303373764001,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.12881517729272995,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.6510700574819994,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.10251441744672807,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.959825575249114,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.07418140961152409,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.5291365758836162,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.961965348254235,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.9373125880619537,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.9329693660055711,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.3604623549487125,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.4553969551137096,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.4023614249712628,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.6245530065190772,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.8830529746459226,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.94595268765798,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.024679492901452216,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.088359890069025,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.7905920353695408,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.023639382588547697,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.982166459196181,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.1794978071694724,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.05138513163268077,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.21650207918539022,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.1643578273965367,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.02975693595070772,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.5179147945713967,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.4659572306168702,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.8353093229547945,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.9904402568805826,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.7214013813439157,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.7158877279811191,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.5825335143095172,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.9122989114063498,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.7826675562158611,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.8799352982242197,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.4590472113813513,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.3935274643408879,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.3050644130638338,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.9756345000384372,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.4841436773691148,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.6109333377560109,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.36112120211154464,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.9195593529954582,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.033591703755498026,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.7134608131887408,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.5045738714096033,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.013195024974247183,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.7467292662982177,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.9938471002681235,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.4537991983560139,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.20361823692398828,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.6174436848319538,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.6535812108539447,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.7134506408033354,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.6001290967526867,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.49025711800940064,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.7559692744334419,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.8647693131039396,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.8782127225733025,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.74220958377971,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.5546801620039938,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.13226387804147488,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.054637333139272215,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.8471425585027148,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.41417475019221817,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.8159955098194414,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.25532141547635634,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.9314839282301115,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.5803536740897037,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.16057808325633105,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.8085196289216001,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.5195919303586216,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.614769128149063,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.3467240960619664,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.8738694721656846,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.8768980984371233,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.9426190194911324,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.11762990382534722,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.03590730176805246,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.5292639486415975,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.03456627661583922,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.33123964606971623,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.9462100436622727,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.883919432009695,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.206602639749909,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.7004356166108925,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.2987045559516097,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.8723432550569736,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.04872954790486239,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.4183664237889042,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.04330574634974571,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.2277508176649099,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.20316868026963708,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.5370325830982052,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.7809305990709567,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.586432210198709,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.5250904950416022,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.4953333563000242,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.6286607263860395,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.4262885984918767,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.9630091196168555,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.3472563717483239,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.12097876525694007,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.3797544670221964,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.8092690605049111,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.514989824020978,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.03563477429771034,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.06790706752885267,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.11399133373762682,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.9034141116908814,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.03693266424853525,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.8023900279333802,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.30332077058887075,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.65565811811642,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.44551241129406716,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.18630459900989127,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.8545851709413168,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.8704090045858732,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.8842770298225675,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.37084973350439254,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.301070576940242,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.3768921766266313,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.6600142485340506,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.6612689553188362,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.8293240255494574,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.2449057967075028,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.7745749305068252,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.4619195149725499,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,0.6565658815214626,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
0.5,-0.8430084594333682,representational_loss,-0.5,0.5,1.0,0.5,0.0,True
